,temp,max_temp,min_temp
2016-09-08,26.29,32.0,22.0
2016-09-09,27.15,32.2,23.0
2016-09-10,27.65,32.8,24.0
2016-09-11,27.48,32.2,24.0
2016-09-12,26.51,31.9,24.0
2016-09-13,26.07,30.6,23.9
2016-09-14,26.16,31.1,24.0
2016-09-15,26.86,32.0,23.5
2016-09-16,26.8,32.0,24.0
2016-09-17,26.89,32.0,24.75
2016-09-18,26.83,32.2,24.0
2016-09-19,26.53,32.2,24.0
2016-09-20,26.76,32.0,23.3
2016-09-21,26.89,32.2,24.0
2016-09-22,26.79,32.1,23.3
2016-09-23,26.67,32.2,23.0
2016-09-24,26.41,32.2,23.3
2016-09-25,26.1,32.0,22.9
2016-09-26,25.17,31.0,22.8
2016-09-27,24.87,31.0,22.0
2016-09-28,25.62,31.1,22.1
2016-09-29,25.7,31.1,22.8
2016-09-30,24.33,31.1,22.2
2016-10-01,23.97,30.7,21.7
2016-10-02,24.57,31.0,22.0
2016-10-03,24.66,30.6,22.1
2016-10-04,25.66,31.0,23.0
2016-10-05,25.71,31.1,23.0
2016-10-06,25.44,30.0,23.3
2016-10-07,25.58,28.3,23.9
2016-10-08,26.1,31.65,23.1
2016-10-09,23.92,30.1,21.1
2016-10-10,21.71,27.4,18.9
2016-10-11,22.35,27.2,19.7
2016-10-12,23.08,28.9,20.6
2016-10-13,23.5,30.0,21.0
2016-10-14,23.78,29.4,21.0
2016-10-15,24.59,29.4,21.7
2016-10-16,24.41,29.4,22.2
2016-10-17,24.16,30.0,21.1
2016-10-18,23.89,30.0,20.6
2016-10-19,23.46,29.4,19.4
2016-10-20,22.85,29.4,18.95
2016-10-21,22.37,29.0,18.6
2016-10-22,17.89,23.3,13.0
2016-10-23,17.83,25.6,11.5
2016-10-24,18.71,26.8,13.0
2016-10-25,20.68,27.8,15.0
2016-10-26,22.48,28.3,18.0
2016-10-27,22.61,27.8,19.0
2016-10-28,22.33,28.0,20.0
2016-10-29,22.77,28.1,20.0
2016-10-30,22.44,29.0,20.0
2016-10-31,21.54,29.0,17.0
2016-11-01,22.27,28.9,17.4
2016-11-02,23.09,28.89,20.0
2016-11-03,22.47,28.28,18.89
2016-11-04,21.88,29.0,17.78
2016-11-05,20.98,26.61,18.0
2016-11-06,20.91,26.72,17.0
2016-11-07,21.23,26.28,18.28
2016-11-08,20.6,26.11,16.11
2016-11-09,19.87,25.0,16.61
2016-11-10,17.84,25.0,13.89
2016-11-11,16.95,25.0,12.0
2016-11-12,17.82,25.61,12.78
2016-11-13,18.67,26.0,14.61
2016-11-14,17.85,22.22,16.11
2016-11-15,16.49,23.28,12.78
2016-11-16,16.1,24.5,11.72
2016-11-17,16.31,25.61,10.0
2016-11-18,17.25,26.0,12.78
2016-11-19,17.83,26.0,12.39
2016-11-20,13.17,19.0,7.78
2016-11-21,11.06,21.0,5.22
2016-11-22,14.7,23.22,6.11
2016-11-23,18.98,25.61,12.0
2016-11-24,19.13,27.0,14.39
2016-11-25,18.75,27.22,15.61
2016-11-26,17.46,24.39,14.39
2016-11-27,17.6,24.78,12.78
2016-11-28,21.23,25.72,15.0
2016-11-29,22.78,27.78,20.61
2016-11-30,22.69,28.0,20.0
2016-12-01,19.74,26.42,17.0
2016-12-02,16.71,22.22,13.0
2016-12-03,18.32,24.28,12.78
2016-12-04,21.77,26.72,15.61
2016-12-05,23.06,28.28,19.0
2016-12-06,23.14,28.0,18.0
2016-12-07,18.07,23.61,15.0
2016-12-08,16.22,21.0,12.78
2016-12-09,12.8,16.0,10.0
2016-12-10,13.68,21.0,8.89
2016-12-11,19.33,24.0,12.11
2016-12-12,20.3,27.0,17.78
2016-12-13,19.6,27.0,16.72
2016-12-14,19.95,26.0,17.0
2016-12-15,18.35,22.78,13.89
2016-12-16,17.81,25.0,11.0
2016-12-17,21.4,27.22,15.61
2016-12-18,22.25,28.89,20.0
2016-12-19,19.61,28.0,19.0
2016-12-20,17.01,21.5,16.72
2016-12-21,14.88,19.78,12.0
2016-12-22,16.4,24.0,11.61
2016-12-23,18.92,26.0,14.0
2016-12-24,20.02,27.0,15.0
2016-12-25,20.84,27.22,17.0
2016-12-26,21.3,27.22,18.0
2016-12-27,20.2,26.78,17.0
2016-12-28,19.95,26.86,17.0
2016-12-29,20.05,26.72,15.0
2016-12-30,11.38,15.0,6.42
2016-12-31,15.2,22.84,4.2
2017-01-01,20.55,26.72,13.89
2017-01-02,22.0,27.78,17.78
