"","country","t","date","actual","fct","dif","index","index_pc"
"322","ES",9,2020-03-22,1.662237,1.74141248527943,-4.76318871974524,94.489056925774,-5.51094307422599
"323","ES",10,2020-03-23,1.863144,2.04112966935872,-9.55297440019259,94.1883163669035,-5.81168363309651
"324","ES",11,2020-03-24,1.886913,2.0686098839037,-9.62931962966483,93.9305370628727,-6.06946293712727
"325","ES",12,2020-03-25,1.891542,2.07293706739954,-9.58979855586302,93.7161219357978,-6.28387806420217
"326","ES",13,2020-03-26,1.879302,2.05999006041273,-9.61463673282588,93.5329959054384,-6.46700409456164
"327","ES",14,2020-03-27,1.904526,2.02956823679385,-6.56553057263857,93.5536885826664,-6.44631141733363
"328","ES",15,2020-03-28,1.723197,1.80082666261812,-4.50497897907884,93.6745793285171,-6.32542067148295
"329","ES",16,2020-03-29,1.530564,1.66521634478091,-8.79756382489814,93.5869950115906,-6.41300498840936
"330","ES",17,2020-03-30,1.73367,1.988844400479,-14.7187411952103,93.2271261943735,-6.77287380562655
"331","ES",18,2020-03-31,1.744626,2.06310873701013,-18.2550722624865,92.7508218049486,-7.24917819505139
"332","ES",19,2020-04-01,1.665423,2.03582391670518,-22.2406509760692,92.1876398803457,-7.81236011965427
"333","ES",20,2020-04-02,1.706472,2.02203108706695,-18.4918994901146,91.8086937880103,-8.19130621198968
"334","ES",21,2020-04-03,1.666596,1.99351390286243,-19.6159058861555,91.4332401273241,-8.5667598726759
"335","ES",22,2020-04-04,1.549716,1.80084028740132,-16.2045360182977,91.2198231572655,-8.78017684273446
"336","ES",23,2020-04-05,1.477026,1.6808104959465,-13.7969471049594,91.100392062991,-8.89960793700899
"337","ES",24,2020-04-06,1.622805,1.97911859238973,-21.9566486663355,90.7329846224171,-9.26701537758294
"338","ES",25,2020-04-07,1.61907,2.02806031110788,-25.2608170806626,90.3001389399715,-9.69986106002845
"339","ES",26,2020-04-08,1.590819,2.03064873219314,-27.6480059763645,89.8427725329475,-10.1572274670525
"340","ES",27,2020-04-09,1.519689,2.01966615494077,-32.8999653837575,89.3078684709457,-10.6921315290543
"341","ES",28,2020-04-10,1.456848,1.77488612325408,-21.8305631921847,89.0824234794432,-10.9175765205568
"342","ES",29,2020-04-11,1.481157,1.79387448360828,-21.1130544303057,88.8832859094364,-11.1167140905636
"343","ES",30,2020-04-12,1.429401,1.47932275632555,-3.49249485102829,89.0736389332139,-10.9263610667861
"344","ES",31,2020-04-13,1.54497,1.72702265942184,-11.7835724591309,89.0843799332594,-10.9156200667406
"345","ES",32,2020-04-14,1.680171,1.97231822300823,-17.3879458107672,88.9640410105523,-11.0359589894477
"346","ES",33,2020-04-15,1.724934,1.97550045741835,-14.5261475174323,88.9146030314284,-11.0853969685716
"347","ES",34,2020-04-16,1.722615,1.95874406832725,-13.7075938806551,88.8865879026177,-11.1134120973823
"348","ES",35,2020-04-17,1.709853,1.93789903492169,-13.337171962835,88.8684067363469,-11.1315932636531
"349","ES",36,2020-04-18,1.580187,1.74813248823957,-10.6282033860279,88.905685585952,-11.094314414048
"350","ES",37,2020-04-19,1.486698,1.63069292601789,-9.68555322048555,88.956178567199,-11.043821432801
"351","ES",38,2020-04-20,1.666455,1.91169443659337,-14.716235157467,88.9107092601999,-11.0892907398001
"352","ES",39,2020-04-21,1.730328,1.97636132745275,-14.2188837869325,88.87581719819,-11.12418280181
"353","ES",40,2020-04-22,1.737183,1.9613300001471,-12.9029008542625,88.868263328945,-11.131736671055
"354","ES",41,2020-04-23,1.72926,1.94840845582289,-12.6729616033965,88.8654742969481,-11.1345257030519
"355","ES",42,2020-04-24,1.713186,1.92824206919339,-12.5529901127716,88.8650452232827,-11.1349547767173
"356","ES",43,2020-04-25,1.596021,1.73617893508593,-8.78170995782171,88.9279027517592,-11.0720972482408
"357","ES",44,2020-04-26,1.491927,1.61030116544013,-7.93431350462369,88.9974233916513,-11.0025766083487
"358","ES",45,2020-04-27,1.686369,1.88597012607565,-11.8361477277896,89.0063976534772,-10.9936023465228
"359","ES",46,2020-04-28,1.726002,1.91822077428286,-11.1366484096114,89.02713538993,-10.97286461007
"360","ES",47,2020-04-29,1.732194,1.92069249957388,-10.8820663028436,89.0513495870377,-10.9486504129623
"361","ES",48,2020-04-30,1.693065,1.90831525401651,-12.713643836268,89.0446183330428,-10.9553816669572
"362","ES",49,2020-05-01,1.489227,1.68512519181589,-13.1543540250003,89.0328012714473,-10.9671987285527
"363","ES",50,2020-05-02,1.516086,1.72614843832931,-13.855575365072,89.0114587622535,-10.9885412377465
"364","ES",51,2020-05-03,1.470972,1.61345558198719,-9.68635582371317,89.046676087507,-10.953323912493
"365","ES",52,2020-05-04,1.672866,1.91235725592447,-14.3162247259777,89.0168781112295,-10.9831218887705
"366","ES",53,2020-05-05,1.741119,1.94489089350731,-11.7035018001243,89.0264568196239,-10.9735431803761
"367","ES",54,2020-05-06,1.759026,1.96787207447948,-11.8728247609458,89.0332390879635,-10.9667609120365
"368","ES",55,2020-05-07,1.734378,1.9695633458788,-13.5602127032745,89.0152462659423,-10.9847537340577
"369","ES",56,2020-05-08,1.714236,1.95490962079951,-14.0397016979875,88.9913676575278,-11.0086323424722
"370","ES",57,2020-05-09,1.561293,1.7650574440219,-13.0510060585618,88.9827997657361,-11.0172002342639
"371","ES",58,2020-05-10,1.456941,1.64416397878452,-12.8504159595012,88.9773696169405,-11.0226303830595
"372","ES",59,2020-05-11,1.682355,1.92701093385861,-14.5424677822818,88.9490649249339,-11.0509350750661
"373","ES",60,2020-05-12,1.776105,1.97762844242123,-11.3463698610856,88.9637511189023,-11.0362488810977
"374","ES",61,2020-05-13,1.759476,1.97751331849899,-12.3921734936421,88.9639258365639,-11.0360741634361
"375","ES",62,2020-05-14,1.762395,1.97706429722699,-12.1805439318079,88.9668632680147,-11.0331367319853
"376","ES",63,2020-05-15,1.722888,1.94225788644943,-12.7326841007325,88.9626944919667,-11.0373055080333
"377","ES",64,2020-05-16,1.57374,1.74627464351136,-10.9633512213811,88.9790492182284,-11.0209507817716
"378","ES",65,2020-05-17,1.480365,1.62170367442771,-9.54755580061095,89.0089178714385,-10.9910821285615
"379","ES",66,2020-05-18,1.700766,1.90944389074734,-12.2696414878556,89.0098547625445,-10.9901452374555
"380","ES",67,2020-05-19,1.669356,1.96889829975081,-17.9435842175549,88.9454188890768,-11.0545811109232
"381","ES",68,2020-05-20,1.800024,1.98920502238807,-10.5099166671151,88.9688593249461,-11.0311406750539
"382","ES",69,2020-05-21,1.817202,2.008561192393,-10.5304304305742,88.9915631660069,-11.0084368339931
"383","ES",70,2020-05-22,1.829976,1.98299550786429,-8.36183140458053,89.0399040268688,-10.9600959731312
"384","ES",71,2020-05-23,1.665078,1.78070367518211,-6.94415968393759,89.0980412812982,-10.9019587187018
"385","ES",72,2020-05-24,1.560522,1.64508915307959,-5.41915801761134,89.1664934949752,-10.8335065050248
"386","ES",73,2020-05-25,1.800615,1.93410334953998,-7.41348647767452,89.2206568725728,-10.7793431274272
"387","ES",74,2020-05-26,1.851198,1.99528755513162,-7.7835842050188,89.2705122133913,-10.7294877866087
"388","ES",75,2020-05-27,1.865259,2.02190718621387,-8.39820026140422,89.3122621175925,-10.6877378824075
"389","ES",76,2020-05-28,1.853268,2.02569165214862,-9.30376244281043,89.3423614710992,-10.6576385289008
"390","ES",77,2020-05-29,1.850172,2.00151959543859,-8.18019056815226,89.3841071128998,-10.6158928871002
"391","ES",78,2020-05-30,1.679676,1.80565720190762,-7.50032755767323,89.427839185573,-10.572160814427
"392","ES",79,2020-05-31,1.552872,1.65241127244117,-6.41001141376547,89.4773173829653,-10.5226826170347
"393","ES",80,2020-06-01,1.792395,1.94676816104262,-8.61267527763813,89.5101291142843,-10.4898708857157
"394","ES",81,2020-06-02,1.873218,1.98814862506751,-6.13546448237773,89.5702086578834,-10.4297913421166
"395","ES",82,2020-06-03,1.902864,1.99827747578719,-5.01420363132553,89.6418059253161,-10.3581940746839
"396","ES",83,2020-06-04,1.862475,1.9732535830182,-5.94792322142334,89.70038687082,-10.29961312918
"397","ES",84,2020-06-05,1.829913,1.97303373950594,-7.8211772639429,89.7375330594044,-10.2624669405956
"398","ES",85,2020-06-06,1.6626,1.79394742422312,-7.90012175045822,89.7697855711005,-10.2302144288995
"399","ES",86,2020-06-07,1.533432,1.66375593928176,-8.49884046255432,89.7939220185913,-10.2060779814087
"400","ES",87,2020-06-08,1.775985,1.95550547840185,-10.1082204186325,89.8059202685327,-10.1940797314673
"401","ES",88,2020-06-09,1.833078,2.01354785063141,-9.84518119967649,89.8205728853412,-10.1794271146588
"402","ES",89,2020-06-10,1.867104,2.03146376881255,-8.80292521533618,89.8453525593801,-10.1546474406199
"403","ES",90,2020-06-11,1.86417,2.02988980847954,-8.8897369059441,89.8686742044335,-10.1313257955665
"404","ES",91,2020-06-12,1.847232,2.01560348081734,-9.11479883508612,89.8891190164008,-10.1108809835992
"405","ES",92,2020-06-13,1.661463,1.83183120568604,-10.2541077162742,89.8975012808141,-10.1024987191859
"406","ES",93,2020-06-14,1.541151,1.70906478141656,-10.8953490875687,89.900154460241,-10.099845539759
"407","ES",94,2020-06-15,1.832505,2.01325828805297,-9.86372686857443,89.9126424563849,-10.0873575436151
"408","ES",95,2020-06-16,1.877337,2.04223331257492,-8.7835222218986,89.935122578179,-10.064877421821
"409","ES",96,2020-06-17,1.880337,2.05950699058105,-9.52861059379532,89.9503260673598,-10.0496739326402
"410","ES",97,2020-06-18,1.877511,2.04991696921045,-9.18268756936457,89.9682973876624,-10.0317026123376
"411","ES",98,2020-06-19,1.883997,2.04321721824582,-8.45119276972426,89.9924994960383,-10.0075005039617
"412","ES",99,2020-06-20,1.745766,1.85914550908711,-6.49454217157998,90.0305710527297,-9.96942894727033
