"","date","actual","fct","low80","low95","up80","up95","dif","diflow80","diflow95","difup80","difup95","country","wday","lockdown"
"830",2020-05-04,1.010537,1.13081724665104,1.07043151308947,1.04100401194064,1.19842301356955,1.2375903881517,-11.9026068962388,-5.92699852548392,-3.01493284665863,-18.592690180523,-22.4685873106775,"FR",NA,2020-03-17
"831",2020-05-05,1.021361,1.16809096268784,1.1037707972619,1.07250783935442,1.24037092411861,1.28237710175422,-14.3661215464305,-8.06862581025699,-5.00771415341143,-21.4429495661779,-25.5557145567748,"FR",NA,2020-03-17
"832",2020-05-06,1.015829,1.16610669369712,1.10199886336489,1.07083477993237,1.23813373479117,1.27998597022388,-14.7936014523235,-8.48271346505036,-5.41486607808694,-21.8840705267487,-26.0040784643749,"FR",NA,2020-03-17
"833",2020-05-07,1.009674,1.14648201084127,1.08445569783191,1.05426199679769,1.2160337335764,1.25638139186087,-13.5497210823763,-7.40651911725111,-4.41607853601146,-20.4382536914292,-24.4343611760693,"FR",NA,2020-03-17
"834",2020-05-08,0.916136,1.05667375799022,1.00375356664706,0.977829531170642,1.11548442139657,1.14934720987402,-15.340272403903,-9.56381657822222,-6.73410183320398,-21.7596974026311,-25.4559595817677,"FR",NA,2020-03-17
"835",2020-05-09,0.89592,1.03276926180635,0.982153962166111,0.957317292604067,1.08888471089628,1.12113192546375,-15.2747189265061,-9.62518552617544,-6.85298828065754,-21.5381631056657,-25.1375039583616,"FR",NA,2020-03-17
"836",2020-05-10,0.876558,0.976680346506517,0.931252882161044,0.908874491794406,1.02676689663094,1.05541855876087,-11.4222158153273,-6.23973338456141,-3.68674882830414,-17.1362187819785,-20.4048743792045,"FR",NA,2020-03-17
"837",2020-05-11,1.041525,1.10565837630869,1.04778674972504,1.01953749700713,1.17029620603588,1.20767027910569,-6.15764156488751,-0.601209738127853,2.11108739520118,-12.36371724499,-15.9521162819607,"FR",NA,2020-03-17
"838",2020-05-12,1.095236,1.1542426430563,1.09131731568296,1.06070596672621,1.22486820234688,1.2658706999072,-5.38757336832454,0.357793600378205,3.15274819982051,-11.8360063353364,-15.5797197962082,"FR",NA,2020-03-17
"839",2020-05-13,1.114012,1.15410961944811,1.09119831678366,1.06059350809024,1.22471850772196,1.26571087540081,-3.59938846692054,2.04788487164789,4.79514510703284,-9.93764050315113,-13.6173466175236,"FR",NA,2020-03-17
"840",2020-05-14,1.110334,1.14952443270084,1.08709813528038,1.05671950578922,1.21955682757845,1.2601989200848,-3.52960755059632,2.09269145316833,4.82868165892284,-9.83693443400355,-13.4972828072275,"FR",NA,2020-03-17
"841",2020-05-15,1.086364,1.12483972520212,1.06499094878571,1.03581624846161,1.1918153026521,1.2306035544,-3.54169736866462,1.96739317708298,4.65292954648655,-9.70681122092611,-13.2772767138818,"FR",NA,2020-03-17
