"","date","cons","country","holiday","temp","max_temp","wday","weekend"
"8929",2018-04-30,1218.779,"FR","0",9.57,13.28,2,0
"8930",2018-05-01,1099.997,"FR","0",9.54,14.18,3,0
"8931",2018-05-02,1261.54,"FR","0",10.86,16.13,4,0
"8932",2018-05-03,1245.636,"FR","0",12.1,16.37,5,0
"8933",2018-05-04,1208.214,"FR","0",13.65,19,6,0
"8934",2018-05-05,1050.405,"FR","0",15.96,22.05,7,0
"8935",2018-05-06,954.982,"FR","0",18.29,25.32,1,1
"8936",2018-05-07,1059.908,"FR","0",19.1,25.6,2,0
"8937",2018-05-08,980.194,"FR","1",17.24,23.34,3,0
"8938",2018-05-09,1056.773,"FR","0",15.53,20.32,4,0
"8939",2018-05-10,988.615,"FR","1",13.66,17.57,5,0
"8940",2018-05-11,1061.214,"FR","0",14.37,21.61,6,0
"8941",2018-05-12,1006.87,"FR","0",13.69,18.31,7,0
"8942",2018-05-13,1000.562,"FR","0",10.13,14.11,1,1
"8943",2018-05-14,1215.67,"FR","0",11.2,14.44,2,0
"8944",2018-05-15,1225.126,"FR","0",13.89,18.39,3,0
"8945",2018-05-16,1192.59,"FR","0",14.7,20.03,4,0
"8946",2018-05-17,1180.361,"FR","0",14.46,19.32,5,0
"8947",2018-05-18,1150.322,"FR","0",14.61,20.48,6,0
"8948",2018-05-19,1017.307,"FR","0",15.17,21.08,7,0
"8949",2018-05-20,945.158,"FR","0",15.81,22.26,1,1
"8950",2018-05-21,978.976,"FR","0",17.11,23.62,2,0
"8951",2018-05-22,1120.274,"FR","0",17.04,22.87,3,0
"8952",2018-05-23,1130.955,"FR","0",16.92,22.26,4,0
"8953",2018-05-24,1136.109,"FR","0",17.89,23.93,5,0
"8954",2018-05-25,1134.202,"FR","0",18.52,24.08,6,0
"8955",2018-05-26,999.945,"FR","0",19.8,25.91,7,0
"8956",2018-05-27,935.225,"FR","0",19.99,25.33,1,1
"8957",2018-05-28,1103.964,"FR","0",18.74,23.43,2,0
"8958",2018-05-29,1124.194,"FR","0",18.34,22.83,3,0
"8959",2018-05-30,1137.84,"FR","0",18.53,23.37,4,0
"8960",2018-05-31,1137.253,"FR","1",18.22,22.59,5,0
"8961",2018-06-01,1122.406,"FR","0",18.15,22.61,6,0
"8962",2018-06-02,989.065,"FR","0",18.93,24.28,7,0
"8963",2018-06-03,925.062,"FR","0",19.51,25.02,1,1
"8964",2018-06-04,1103.911,"FR","0",18.97,23.48,2,0
"8965",2018-06-05,1130.527,"FR","0",18.25,22.06,3,0
"8966",2018-06-06,1137.953,"FR","0",17.92,21.9,4,0
"8967",2018-06-07,1131.134,"FR","0",18.71,23.4,5,0
"8968",2018-06-08,1121.286,"FR","0",19.86,25.28,6,0
"8969",2018-06-09,1000.371,"FR","0",20.32,25.37,7,0
"8970",2018-06-10,938.006,"FR","0",19.88,24.7,1,1
"8971",2018-06-11,1112.01,"FR","0",18.58,22.14,2,0
"8972",2018-06-12,1123.559,"FR","0",17.59,21.53,3,0
"8973",2018-06-13,1118.362,"FR","0",16.63,20.37,4,0
"8974",2018-06-14,1128.118,"FR","0",16.92,21.45,5,0
"8975",2018-06-15,1120.937,"FR","0",17.95,22.46,6,0
"8976",2018-06-16,991.644,"FR","0",18.29,23.06,7,0
"8977",2018-06-17,923.725,"FR","0",17.92,21.76,1,1
"8978",2018-06-18,1096.98,"FR","0",18.74,23.15,2,0
"8979",2018-06-19,1139.072,"FR","0",20.37,25.86,3,0
"8980",2018-06-20,1161.001,"FR","0",22.32,29.01,4,0
"8981",2018-06-21,1149.526,"FR","0",20.26,24.85,5,0
"8982",2018-06-22,1109.324,"FR","0",17.69,22.81,6,0
"8983",2018-06-23,982.168,"FR","0",17.98,24.12,7,0
"8984",2018-06-24,928.307,"FR","0",19.1,24.79,1,1
"8985",2018-06-25,1106.11,"FR","0",20.01,26.15,2,0
"8986",2018-06-26,1145.238,"FR","0",21.73,28,3,0
"8987",2018-06-27,1153.337,"FR","0",22.25,28.31,4,0
"8988",2018-06-28,1151.595,"FR","0",22.1,27.48,5,0
"8989",2018-06-29,1128.134,"FR","0",22.63,28.41,6,0
"8990",2018-06-30,1017.863,"FR","0",24.22,30.91,7,0
"8991",2018-07-01,963.828,"FR","0",24.55,30.82,1,1
"8992",2018-07-02,1151.612,"FR","0",23.06,28.36,2,0
"8993",2018-07-03,1185.765,"FR","0",22.8,27.95,3,0
"8994",2018-07-04,1183.883,"FR","0",22.29,28.46,4,0
"8995",2018-07-05,1161.223,"FR","0",20.38,24.77,5,0
"8996",2018-07-06,1147.789,"FR","0",21.25,26.54,6,0
"8997",2018-07-07,1030.854,"FR","0",23.1,29.42,7,0
"8998",2018-07-08,972.341,"FR","0",23.78,29.64,1,1
"8999",2018-07-09,1150.78,"FR","0",23.19,28.55,2,0
"9000",2018-07-10,1172.802,"FR","0",21.54,26.29,3,0
"9001",2018-07-11,1161.02,"FR","0",20.06,25.01,4,0
"9002",2018-07-12,1167.667,"FR","0",20.47,26.43,5,0
"9003",2018-07-13,1164.412,"FR","0",22.13,28.74,6,0
"9004",2018-07-14,1014.639,"FR","1",23.19,29.69,7,0
"9005",2018-07-15,965.733,"FR","0",23.14,30.02,1,1
"9006",2018-07-16,1124.293,"FR","0",21.6,27.47,2,0
"9007",2018-07-17,1158.94,"FR","0",21.67,26.95,3,0
"9008",2018-07-18,1169.563,"FR","0",22.04,28.43,4,0
"9009",2018-07-19,1176.953,"FR","0",22.88,29.48,5,0
"9010",2018-07-20,1149.885,"FR","0",20.88,26,6,0
"9011",2018-07-21,1006.906,"FR","0",20.2,24.93,7,0
"9012",2018-07-22,947.882,"FR","0",21.24,26.92,1,1
"9013",2018-07-23,1130.699,"FR","0",23.03,29.59,2,0
"9014",2018-07-24,1172.826,"FR","0",23.73,30.26,3,0
"9015",2018-07-25,1188.459,"FR","0",24.56,31.24,4,0
"9016",2018-07-26,1198.795,"FR","0",25.5,32.95,5,0
"9017",2018-07-27,1172.019,"FR","0",24.39,30.98,6,0
"9018",2018-07-28,1014.339,"FR","0",21.84,25.79,7,0
"9019",2018-07-29,953.585,"FR","0",22.36,28.02,1,1
"9020",2018-07-30,1106.774,"FR","0",23.55,29.29,2,0
"9021",2018-07-31,1141.11,"FR","0",23.65,29.26,3,0
"9022",2018-08-01,1141.091,"FR","0",23.39,29.35,4,0
"9023",2018-08-02,1148.863,"FR","0",24.91,32.02,5,0
"9024",2018-08-03,1142.552,"FR","0",26.51,33.79,6,0
"9025",2018-08-04,1034.987,"FR","0",26.45,32.9,7,0
"9026",2018-08-05,970.096,"FR","0",25.82,32.6,1,1
"9027",2018-08-06,1087.923,"FR","0",26.16,33.56,2,0
"9028",2018-08-07,1099.577,"FR","0",25.1,31.52,3,0
"9029",2018-08-08,1068.905,"FR","0",22.54,27.36,4,0
"9030",2018-08-09,1036.551,"FR","0",19.2,23.13,5,0
"9031",2018-08-10,1009.204,"FR","0",18.86,24.46,6,0
"9032",2018-08-11,934.454,"FR","0",19.98,26.31,7,0
"9033",2018-08-12,885.878,"FR","0",21.65,29.01,1,1
"9034",2018-08-13,985.872,"FR","0",20.44,24.33,2,0
"9035",2018-08-14,1000.74,"FR","0",20.32,25.09,3,0
"9036",2018-08-15,928.37,"FR","1",20.74,26.61,4,0
"9037",2018-08-16,1016.454,"FR","0",21.54,28.39,5,0
"9038",2018-08-17,1012.764,"FR","0",19.77,24.51,6,0
"9039",2018-08-18,943.164,"FR","0",19.82,25.7,7,0
"9040",2018-08-19,906.39,"FR","0",21.37,28.1,1,1
"9041",2018-08-20,1050.676,"FR","0",22.1,27.74,2,0
"9042",2018-08-21,1091.785,"FR","0",22.91,28.8,3,0
"9043",2018-08-22,1104.176,"FR","0",23.28,30.23,4,0
"9044",2018-08-23,1101.768,"FR","0",22.01,27.83,5,0
"9045",2018-08-24,1070.814,"FR","0",18.94,22.74,6,0
"9046",2018-08-25,957.887,"FR","0",16.26,20.37,7,0
"9047",2018-08-26,905.019,"FR","0",16.96,23.32,1,1
"9048",2018-08-27,1073.41,"FR","0",19.3,24.92,2,0
"9049",2018-08-28,1120.138,"FR","0",20.67,28.54,3,0
"9050",2018-08-29,1122.55,"FR","0",19.69,24.38,4,0
"9051",2018-08-30,1119.376,"FR","0",17.79,22.06,5,0
"9052",2018-08-31,1108.473,"FR","0",17.99,23.07,6,0
"9053",2018-09-01,987.851,"FR","0",18.08,24.3,7,0
"9054",2018-09-02,933.152,"FR","0",18.06,25,1,1
"9055",2018-09-03,1098.202,"FR","0",18.59,24.95,2,0
"9056",2018-09-04,1132.901,"FR","0",19.26,25.16,3,0
"9057",2018-09-05,1141.599,"FR","0",19.67,25.43,4,0
"9058",2018-09-06,1139.475,"FR","0",18.58,22.6,5,0
"9059",2018-09-07,1123.298,"FR","0",17.83,22.84,6,0
"9060",2018-09-08,993.3,"FR","0",17.82,25.45,7,0
"9061",2018-09-09,940.104,"FR","0",19.29,26.97,1,1
"9062",2018-09-10,1110.118,"FR","0",19.76,26.67,2,0
"9063",2018-09-11,1148.554,"FR","0",20.59,28.53,3,0
"9064",2018-09-12,1154.545,"FR","0",20.73,27.78,4,0
"9065",2018-09-13,1152.017,"FR","0",18.89,23.05,5,0
"9066",2018-09-14,1130.626,"FR","0",17.88,23.11,6,0
"9067",2018-09-15,998.276,"FR","0",17.13,23.98,7,0
"9068",2018-09-16,943.277,"FR","0",18.34,26.07,1,1
"9069",2018-09-17,1117.265,"FR","0",20.25,28.46,2,0
"9070",2018-09-18,1141.946,"FR","0",21.15,26.7,3,0
"9071",2018-09-19,1149.624,"FR","0",20.86,27.08,4,0
"9072",2018-09-20,1147.814,"FR","0",20.85,27.64,5,0
"9073",2018-09-21,1132.476,"FR","0",17.98,22.94,6,0
"9074",2018-09-22,997.79,"FR","0",16.67,22.33,7,0
"9075",2018-09-23,956.827,"FR","0",19.21,24.51,1,1
"9076",2018-09-24,1116.743,"FR","0",13.94,18.77,2,0
"9077",2018-09-25,1153.482,"FR","0",13.22,19.62,3,0
"9078",2018-09-26,1168.103,"FR","0",14.91,23.34,4,0
"9079",2018-09-27,1164.537,"FR","0",16.96,26.34,5,0
"9080",2018-09-28,1142.143,"FR","0",17.21,24.37,6,0
"9081",2018-09-29,1020.589,"FR","0",15.09,20.86,7,0
"9082",2018-09-30,979.212,"FR","0",13.91,20.67,1,1
"9083",2018-10-01,1156.643,"FR","0",12.74,16.7,2,0
"9084",2018-10-02,1215.769,"FR","0",12.39,17.2,3,0
"9085",2018-10-03,1197.374,"FR","0",15.35,20.38,4,0
"9086",2018-10-04,1182.683,"FR","0",15.17,22.7,5,0
"9087",2018-10-05,1163.813,"FR","0",16.44,25.49,6,0
"9088",2018-10-06,1024.225,"FR","0",16.21,22.26,7,0
"9089",2018-10-07,989.048,"FR","0",13.73,16.91,1,1
"9090",2018-10-08,1166.355,"FR","0",13.35,18.59,2,0
"9091",2018-10-09,1183.582,"FR","0",15.15,22.66,3,0
"9092",2018-10-10,1176.341,"FR","0",16.58,22.24,4,0
"9093",2018-10-11,1164.284,"FR","0",17.78,23.06,5,0
"9094",2018-10-12,1148.012,"FR","0",18.93,24.67,6,0
"9095",2018-10-13,1010.443,"FR","0",19.27,25.18,7,0
"9096",2018-10-14,955.906,"FR","0",18.19,23.17,1,1
"9097",2018-10-15,1124.986,"FR","0",16.67,21.08,2,0
"9098",2018-10-16,1156.034,"FR","0",15.61,21.36,3,0
"9099",2018-10-17,1166.61,"FR","0",14.86,20.83,4,0
"9100",2018-10-18,1166.64,"FR","0",15.67,21.14,5,0
"9101",2018-10-19,1162.959,"FR","0",14.5,20.46,6,0
"9102",2018-10-20,1047.303,"FR","0",13.56,19.78,7,0
"9103",2018-10-21,1008.84,"FR","0",12.64,19.54,1,1
"9104",2018-10-22,1202.582,"FR","0",12.69,17.4,2,0
"9105",2018-10-23,1256.538,"FR","0",11.34,17.63,3,0
"9106",2018-10-24,1256.323,"FR","0",12.68,18.39,4,0
"9107",2018-10-25,1240.771,"FR","0",12.55,17.36,5,0
"9108",2018-10-26,1271.078,"FR","0",10.92,14.79,6,0
"9109",2018-10-27,1218,"FR","0",7.74,11.01,7,0
"9110",2018-10-28,1310.895,"FR","0",6.36,8.7,1,1
"9111",2018-10-29,1526.593,"FR","0",5.57,7.46,2,0
"9112",2018-10-30,1538.962,"FR","0",6.87,11.53,3,0
"9113",2018-10-31,1496.305,"FR","0",9.11,13.03,4,0
"9114",2018-11-01,1292.653,"FR","1",10.33,13.81,5,0
"9115",2018-11-02,1362.643,"FR","0",9.02,13.42,6,0
"9116",2018-11-03,1342.835,"FR","0",7.77,13.03,7,0
"9117",2018-11-04,1274.258,"FR","0",9.1,14.51,1,1
"9118",2018-11-05,1375.456,"FR","0",12.55,17.27,2,0
"9119",2018-11-06,1374.634,"FR","0",12.01,15.71,3,0
"9120",2018-11-07,1415.139,"FR","0",11.31,14.37,4,0
"9121",2018-11-08,1434.128,"FR","0",9.99,13.98,5,0
"9122",2018-11-09,1402.619,"FR","0",11.35,15.43,6,0
"9123",2018-11-10,1250.144,"FR","0",12.55,15.1,7,0
"9124",2018-11-11,1172.811,"FR","1",13.28,16.67,1,1
"9125",2018-11-12,1334.105,"FR","0",13.37,16.33,2,0
"9126",2018-11-13,1362.387,"FR","0",12.01,15.93,3,0
"9127",2018-11-14,1396.083,"FR","0",10.59,15.56,4,0
"9128",2018-11-15,1401.076,"FR","0",11.01,14.98,5,0
"9129",2018-11-16,1424.206,"FR","0",9.7,13.1,6,0
"9130",2018-11-17,1353.936,"FR","0",7.56,10.92,7,0
"9131",2018-11-18,1362.578,"FR","0",6.02,10.36,1,1
"9132",2018-11-19,1649.005,"FR","0",3.82,7.31,2,0
"9133",2018-11-20,1725.677,"FR","0",3.32,6.17,3,0
"9134",2018-11-21,1724.455,"FR","0",4.1,8.51,4,0
"9135",2018-11-22,1690.924,"FR","0",5.88,10.49,5,0
"9136",2018-11-23,1643.549,"FR","0",6.68,10.15,6,0
"9137",2018-11-24,1450.173,"FR","0",7.57,12.06,7,0
"9138",2018-11-25,1419.366,"FR","0",6.81,9.72,1,1
"9139",2018-11-26,1618.355,"FR","0",6.42,8.9,2,0
"9140",2018-11-27,1649.275,"FR","0",6.97,10.21,3,0
"9141",2018-11-28,1600.084,"FR","0",8.83,12.31,4,0
"9142",2018-11-29,1540.714,"FR","0",10.15,14.25,5,0
"9143",2018-11-30,1515.718,"FR","0",9.28,11.95,6,0
"9144",2018-12-01,1408.188,"FR","0",8.99,12.31,7,0
"9145",2018-12-02,1299.774,"FR","0",11.87,13.68,1,1
"9146",2018-12-03,1414.663,"FR","0",12.94,15.15,2,0
"9147",2018-12-04,1442.567,"FR","0",11.13,14.1,3,0
"9148",2018-12-05,1485.273,"FR","0",9.86,13.75,4,0
"9149",2018-12-06,1454.76,"FR","0",11.83,14.06,5,0
"9150",2018-12-07,1460.507,"FR","0",10.67,13.47,6,0
"9151",2018-12-08,1391.844,"FR","0",9.64,12.34,7,0
"9152",2018-12-09,1331.4,"FR","0",10.43,12.47,1,1
"9153",2018-12-10,1541.066,"FR","0",8.05,11.1,2,0
"9154",2018-12-11,1641.372,"FR","0",4.93,9,3,0
"9155",2018-12-12,1726.024,"FR","0",3.26,6.61,4,0
"9156",2018-12-13,1803.151,"FR","0",2.64,4.79,5,0
"9157",2018-12-14,1833.358,"FR","0",1.94,4.51,6,0
"9158",2018-12-15,1722.818,"FR","0",3.07,7.02,7,0
"9159",2018-12-16,1564.789,"FR","0",6.36,8.68,1,1
"9160",2018-12-17,1663.462,"FR","0",7.2,10.78,2,0
"9161",2018-12-18,1695.207,"FR","0",6.61,10.11,3,0
"9162",2018-12-19,1634.247,"FR","0",8.4,11.16,4,0
"9163",2018-12-20,1618.199,"FR","0",7.9,11.26,5,0
"9164",2018-12-21,1537.662,"FR","0",10.56,13.37,6,0
"9165",2018-12-22,1341.471,"FR","0",11.56,13.91,7,0
"9166",2018-12-23,1276.163,"FR","0",11.42,14.09,1,1
"9167",2018-12-24,1308.545,"FR","0",9.96,13.3,2,0
"9168",2018-12-25,1314.397,"FR","1",5.18,8.91,3,0
"9169",2018-12-26,1571.717,"FR","0",2.49,6.84,4,0
"9170",2018-12-27,1655.481,"FR","0",2.45,6.61,5,0
"9171",2018-12-28,1646.209,"FR","0",3.86,6.9,6,0
"9172",2018-12-29,1570.448,"FR","0",4.38,7.24,7,0
"9173",2018-12-30,1481.35,"FR","0",5.64,8.05,1,1
"9174",2018-12-31,1502.055,"FR","0",6.3,8.85,2,0
"9175",2019-01-01,1404.668,"FR","1",6.48,8.25,3,0
"9176",2019-01-02,1592.137,"FR","0",5.46,8.06,4,0
"9177",2019-01-03,1741.802,"FR","0",2.67,6.34,5,0
"9178",2019-01-04,1802.348,"FR","0",2.01,5.91,6,0
"9179",2019-01-05,1694.191,"FR","0",2.95,6.03,7,0
"9180",2019-01-06,1626.087,"FR","0",3.87,5.78,1,1
"9181",2019-01-07,1766.177,"FR","0",5.09,7.22,2,0
"9182",2019-01-08,1741.433,"FR","0",6.5,9.09,3,0
"9183",2019-01-09,1781.2,"FR","0",4.75,7.05,4,0
"9184",2019-01-10,1861.402,"FR","0",2.62,5.4,5,0
"9185",2019-01-11,1837.571,"FR","0",3.13,6.37,6,0
"9186",2019-01-12,1646.242,"FR","0",5.82,8.49,7,0
"9187",2019-01-13,1493.504,"FR","0",8.77,10.77,1,1
"9188",2019-01-14,1636.88,"FR","0",8.48,10.56,2,0
"9189",2019-01-15,1696.855,"FR","0",6.01,9.47,3,0
"9190",2019-01-16,1750.459,"FR","0",4.9,9.71,4,0
"9191",2019-01-17,1716.434,"FR","0",6.11,9.45,5,0
"9192",2019-01-18,1801.066,"FR","0",2.62,6.3,6,0
"9193",2019-01-19,1692.464,"FR","0",2.81,7.09,7,0
"9194",2019-01-20,1616.113,"FR","0",3.95,6.67,1,1
"9195",2019-01-21,1847.291,"FR","0",1.83,5.44,2,0
"9196",2019-01-22,1905.255,"FR","0",2.07,5.37,3,0
"9197",2019-01-23,1890.08,"FR","0",2.83,5.06,4,0
"9198",2019-01-24,1928.49,"FR","0",2.06,4.66,5,0
"9199",2019-01-25,1860.342,"FR","0",3.93,7.14,6,0
"9200",2019-01-26,1620.415,"FR","0",6.76,9.7,7,0
"9201",2019-01-27,1546.913,"FR","0",6.53,9.41,1,1
"9202",2019-01-28,1774.805,"FR","0",4.63,7.33,2,0
"9203",2019-01-29,1840.133,"FR","0",3.46,6.6,3,0
"9204",2019-01-30,1852.992,"FR","0",3.42,6.02,4,0
"9205",2019-01-31,1879.104,"FR","0",3.71,7.67,5,0
"9206",2019-02-01,1776.656,"FR","0",6.08,8.78,6,0
"9207",2019-02-02,1666.242,"FR","0",4.43,6.47,7,0
"9208",2019-02-03,1652.588,"FR","0",3.43,6.71,1,1
"9209",2019-02-04,1878.926,"FR","0",2.91,6.59,2,0
"9210",2019-02-05,1809.147,"FR","0",5.07,9.15,3,0
"9211",2019-02-06,1738.65,"FR","0",6.92,11.44,4,0
"9212",2019-02-07,1696.198,"FR","0",7.17,10.99,5,0
"9213",2019-02-08,1680.024,"FR","0",7.68,11.48,6,0
"9214",2019-02-09,1504.466,"FR","0",8.95,12.68,7,0
"9215",2019-02-10,1450.147,"FR","0",8.56,11.89,1,1
"9216",2019-02-11,1678.691,"FR","0",6.33,9.76,2,0
"9217",2019-02-12,1726.511,"FR","0",4.75,10.32,3,0
"9218",2019-02-13,1727.542,"FR","0",4.41,11.46,4,0
"9219",2019-02-14,1681.603,"FR","0",6.27,14.38,5,0
"9220",2019-02-15,1608.725,"FR","0",7.29,16.11,6,0
"9221",2019-02-16,1447.043,"FR","0",7.66,16.39,7,0
"9222",2019-02-17,1353.264,"FR","0",8.9,16.57,1,1
"9223",2019-02-18,1517.652,"FR","0",8.22,14.25,2,0
"9224",2019-02-19,1557.62,"FR","0",7.22,12.33,3,0
"9225",2019-02-20,1576.624,"FR","0",6.89,14.14,4,0
"9226",2019-02-21,1548.004,"FR","0",7.86,15.83,5,0
"9227",2019-02-22,1494.141,"FR","0",9.57,17.78,6,0
"9228",2019-02-23,1325.481,"FR","0",9.7,16.7,7,0
"9229",2019-02-24,1291.576,"FR","0",8.51,16.05,1,1
"9230",2019-02-25,1454.122,"FR","0",8.89,17.55,2,0
"9231",2019-02-26,1437.885,"FR","0",9.97,19.41,3,0
"9232",2019-02-27,1412.995,"FR","0",10.57,20.84,4,0
"9233",2019-02-28,1417.948,"FR","0",10.32,15.74,5,0
"9234",2019-03-01,1428.269,"FR","0",10.13,12.92,6,0
"9235",2019-03-02,1316.354,"FR","0",10.09,13.83,7,0
"9236",2019-03-03,1253.615,"FR","0",11.33,16.38,1,1
"9237",2019-03-04,1454.56,"FR","0",9.93,14,2,0
"9238",2019-03-05,1491.099,"FR","0",9.57,13.99,3,0
"9239",2019-03-06,1485.966,"FR","0",11.04,14.66,4,0
"9240",2019-03-07,1472.933,"FR","0",9.92,13.53,5,0
"9241",2019-03-08,1478.514,"FR","0",8.85,13.08,6,0
"9242",2019-03-09,1326.895,"FR","0",11.01,14.42,7,0
"9243",2019-03-10,1236.445,"FR","0",11.63,14.81,1,1
"9244",2019-03-11,1473.783,"FR","0",7.92,11.95,2,0
"9245",2019-03-12,1538.719,"FR","0",7.64,13.98,3,0
"9246",2019-03-13,1549.033,"FR","0",7.82,11.53,4,0
"9247",2019-03-14,1570.231,"FR","0",9,11.71,5,0
"9248",2019-03-15,1483.44,"FR","0",11.43,13.86,6,0
"9249",2019-03-16,1289.392,"FR","0",11.46,16.25,7,0
"9250",2019-03-17,1269.264,"FR","0",8.7,12.85,1,1
"9251",2019-03-18,1501.108,"FR","0",7.3,11.36,2,0
"9252",2019-03-19,1511.601,"FR","0",7.45,12.18,3,0
"9253",2019-03-20,1491.261,"FR","0",7.98,14.06,4,0
"9254",2019-03-21,1444.158,"FR","0",8.87,15.55,5,0
"9255",2019-03-22,1387.637,"FR","0",10.7,18.64,6,0
"9256",2019-03-23,1237.998,"FR","0",10.61,18.36,7,0
"9257",2019-03-24,1175.412,"FR","0",10.26,16.66,1,1
"9258",2019-03-25,1376.761,"FR","0",8.87,13.59,2,0
"9259",2019-03-26,1418.719,"FR","0",8.27,13.54,3,0
"9260",2019-03-27,1416.133,"FR","0",8.62,14.59,4,0
"9261",2019-03-28,1390.109,"FR","0",9.25,15.52,5,0
"9262",2019-03-29,1337.83,"FR","0",10.6,17.97,6,0
"9263",2019-03-30,1176.483,"FR","0",11.62,19.05,7,0
"9264",2019-03-31,1065.062,"FR","0",11.79,19.39,1,1
"9265",2019-04-01,1253.741,"FR","0",12.19,19.08,2,0
"9266",2019-04-02,1296.945,"FR","0",10.76,15.48,3,0
"9267",2019-04-03,1419.629,"FR","0",6.59,10.23,4,0
"9268",2019-04-04,1476.202,"FR","0",6.32,11.3,5,0
"9269",2019-04-05,1442.005,"FR","0",8.3,13.61,6,0
"9270",2019-04-06,1294.36,"FR","0",9.08,13.72,7,0
"9271",2019-04-07,1219.337,"FR","0",9.53,14.34,1,1
"9272",2019-04-08,1361.876,"FR","0",10.04,15.33,2,0
"9273",2019-04-09,1359.943,"FR","0",10.32,15.9,3,0
"9274",2019-04-10,1368.416,"FR","0",10.12,14.41,4,0
"9275",2019-04-11,1372.535,"FR","0",9.81,14.37,5,0
"9276",2019-04-12,1374.593,"FR","0",8.7,14.23,6,0
"9277",2019-04-13,1277.088,"FR","0",7.7,13.06,7,0
"9278",2019-04-14,1255.827,"FR","0",6.96,12.17,1,1
"9279",2019-04-15,1378.696,"FR","0",9.89,16.76,2,0
"9280",2019-04-16,1349.618,"FR","0",11.44,15.31,3,0
"9281",2019-04-17,1304.585,"FR","0",12.83,19.07,4,0
"9282",2019-04-18,1235.062,"FR","0",15.14,21.37,5,0
"9283",2019-04-19,1174.67,"FR","1",16.5,23.4,6,0
"9284",2019-04-20,1039.367,"FR","0",16.22,23.22,7,0
"9285",2019-04-21,974.777,"FR","1",15.33,21.38,1,1
"9286",2019-04-22,989.116,"FR","1",15.98,22.53,2,0
"9287",2019-04-23,1151.489,"FR","0",15.22,19.49,3,0
"9288",2019-04-24,1184.459,"FR","0",13.26,17.34,4,0
"9289",2019-04-25,1224.537,"FR","0",12.04,16.39,5,0
"9290",2019-04-26,1233.687,"FR","0",11.14,15.97,6,0
"9291",2019-04-27,1124.36,"FR","0",11.12,14.82,7,0
"9292",2019-04-28,1115.155,"FR","0",10.07,13.56,1,1
"9293",2019-04-29,1257.23,"FR","0",10.9,16.26,2,0
"9294",2019-04-30,1232.987,"FR","0",12.1,18.11,3,0
"9295",2019-05-01,1029.639,"FR","0",12.77,19.06,4,0
"9296",2019-05-02,1199.317,"FR","0",12.03,16.21,5,0
"9297",2019-05-03,1227.933,"FR","0",11.54,15.57,6,0
"9298",2019-05-04,1172.522,"FR","0",9.06,13.28,7,0
"9299",2019-05-05,1177.218,"FR","0",7.64,12.61,1,1
"9300",2019-05-06,1325.409,"FR","0",8.95,14.97,2,0
"9301",2019-05-07,1287.989,"FR","0",11.44,17.57,3,0
"9302",2019-05-08,1140.746,"FR","1",12.46,15.97,4,0
"9303",2019-05-09,1256.626,"FR","0",12.65,16.6,5,0
"9304",2019-05-10,1239.607,"FR","0",13.58,18.47,6,0
"9305",2019-05-11,1102.126,"FR","0",13.24,17.41,7,0
"9306",2019-05-12,1051.043,"FR","0",12.06,17.03,1,1
"9307",2019-05-13,1202.438,"FR","0",13,18.74,2,0
"9308",2019-05-14,1195.418,"FR","0",13.79,19.7,3,0
"9309",2019-05-15,1186.418,"FR","0",13.34,19.01,4,0
"9310",2019-05-16,1182.459,"FR","0",13.05,19.01,5,0
"9311",2019-05-17,1187.486,"FR","0",12.92,16.71,6,0
"9312",2019-05-18,1071.287,"FR","0",13.05,17.01,7,0
"9313",2019-05-19,1026.223,"FR","0",13.06,16.75,1,1
"9314",2019-05-20,1183.162,"FR","0",13.82,17.85,2,0
"9315",2019-05-21,1180.321,"FR","0",14.7,20.07,3,0
"9316",2019-05-22,1159.101,"FR","0",15.8,22.08,4,0
"9317",2019-05-23,1143.347,"FR","0",16.43,22.93,5,0
"9318",2019-05-24,1125.22,"FR","0",16.15,21.22,6,0
"9319",2019-05-25,998.909,"FR","0",16.12,21,7,0
"9320",2019-05-26,944.904,"FR","0",16.02,20.28,1,1
"9321",2019-05-27,1108.725,"FR","0",16.02,19.89,2,0
"9322",2019-05-28,1142.181,"FR","0",13.97,17.76,3,0
"9323",2019-05-29,1151.096,"FR","0",14.21,19.03,4,0
"9324",2019-05-30,996.12,"FR","1",16.46,21.43,5,0
"9325",2019-05-31,1036.947,"FR","0",18.31,25.01,6,0
"9326",2019-06-01,976.921,"FR","0",20.73,28.25,7,0
"9327",2019-06-02,923.789,"FR","0",21.45,28.37,1,1
"9328",2019-06-03,1088.008,"FR","0",18.79,23.93,2,0
"9329",2019-06-04,1116.468,"FR","0",19.18,25.66,3,0
"9330",2019-06-05,1123.626,"FR","0",15.8,20.47,4,0
"9331",2019-06-06,1121.073,"FR","0",14.96,20.26,5,0
"9332",2019-06-07,1114.105,"FR","0",15.27,19.92,6,0
"9333",2019-06-08,992.068,"FR","0",15.78,21.09,7,0
"9334",2019-06-09,927.723,"FR","0",15.97,21.07,1,1
"9335",2019-06-10,976.05,"FR","0",14.98,18.64,2,0
"9336",2019-06-11,1131.248,"FR","0",12.95,16.49,3,0
"9337",2019-06-12,1149.47,"FR","0",14.02,18.39,4,0
"9338",2019-06-13,1139.285,"FR","0",16.06,21.86,5,0
"9339",2019-06-14,1124.992,"FR","0",17.04,22.02,6,0
"9340",2019-06-15,992.833,"FR","0",16.8,20.86,7,0
"9341",2019-06-16,934.653,"FR","0",17.74,23.1,1,1
