"","country","date","load","holiday","max_temp_f","max_temp","wday","sunday"
"432","AT",2016-03-09,0.78004,"0",44.6,7,4,0
"433","AT",2016-03-10,0.7812604,"0",50,10,5,0
"434","AT",2016-03-11,0.7779608,"0",45.5,7.5,6,0
"435","AT",2016-03-12,0.6807076,"0",44.6,7,7,0
"436","AT",2016-03-13,0.6316428,"0",42.8,6,1,1
"437","AT",2016-03-14,0.7593728,"0",50,10,2,0
"438","AT",2016-03-15,0.8032876,"0",41,5,3,0
"439","AT",2016-03-16,0.7941436,"0",44.6,7,4,0
"440","AT",2016-03-17,0.7692648,"0",52.7,11.5,5,0
"441","AT",2016-03-18,0.7460224,"0",57.2,14,6,0
"442","AT",2016-03-19,0.64888,"0",58.1,14.5,7,0
"443","AT",2016-03-20,0.5927956,"0",58.1,14.5,1,1
"444","AT",2016-03-21,0.733382,"0",52.7,11.5,2,0
"445","AT",2016-03-22,0.7542188,"0",50,10,3,0
"446","AT",2016-03-23,0.762674,"0",46.4,8,4,0
"447","AT",2016-03-24,0.7670436,"0",49.1,9.5,5,0
"448","AT",2016-03-25,0.7338612,"1",49.1,9.5,6,0
"449","AT",2016-03-26,0.6411024,"0",51.8,11,7,0
"450","AT",2016-03-27,0.5396604,"1",57.2,14,1,1
"451","AT",2016-03-28,0.5641424,"1",60.8,16,2,0
"452","AT",2016-03-29,0.7126932,"0",61.7,16.5,3,0
"453","AT",2016-03-30,0.714532,"0",63.5,17.5,4,0
"454","AT",2016-03-31,0.7057788,"0",72.5,22.5,5,0
"455","AT",2016-04-01,0.7076404,"0",65.3,18.5,6,0
"456","AT",2016-04-02,0.5974844,"0",62.6,17,7,0
"457","AT",2016-04-03,0.5402724,"0",70.7,21.5,1,1
"458","AT",2016-04-04,0.6744556,"0",73.4,23,2,0
"459","AT",2016-04-05,0.6842428,"0",74.3,23.5,3,0
"460","AT",2016-04-06,0.7004164,"0",61.7,16.5,4,0
"461","AT",2016-04-07,0.7114344,"0",60.8,16,5,0
"462","AT",2016-04-08,0.7225528,"0",50.9,10.5,6,0
"463","AT",2016-04-09,0.6176128,"0",48.2,9,7,0
"464","AT",2016-04-10,0.5448404,"0",56.3,13.5,1,1
"465","AT",2016-04-11,0.6810912,"0",65.3,18.5,2,0
"466","AT",2016-04-12,0.699212,"0",62.6,17,3,0
"467","AT",2016-04-13,0.689518,"0",68,20,4,0
"468","AT",2016-04-14,0.7103708,"0",56.3,13.5,5,0
"469","AT",2016-04-15,0.6801128,"0",62.6,17,6,0
"470","AT",2016-04-16,0.5764132,"0",69.8,21,7,0
"471","AT",2016-04-17,0.53005,"0",64.4,18,1,1
"472","AT",2016-04-18,0.694268,"0",51.8,11,2,0
"473","AT",2016-04-19,0.6893532,"0",58.1,14.5,3,0
"474","AT",2016-04-20,0.6774184,"0",60.8,16,4,0
"475","AT",2016-04-21,0.6781244,"0",68,20,5,0
"476","AT",2016-04-22,0.6676468,"0",68.9,20.5,6,0
"477","AT",2016-04-23,0.5837712,"0",59.9,15.5,7,0
"478","AT",2016-04-24,0.5505796,"0",46.4,8,1,1
"479","AT",2016-04-25,0.7066964,"0",47.3,8.5,2,0
"480","AT",2016-04-26,0.7145224,"0",55.4,13,3,0
"481","AT",2016-04-27,0.7414972,"0",44.6,7,4,0
"482","AT",2016-04-28,0.7290968,"0",50,10,5,0
"483","AT",2016-04-29,0.6874736,"0",59,15,6,0
"484","AT",2016-04-30,0.5755092,"0",66.2,19,7,0
"485","AT",2016-05-01,0.5496784,"1",53.6,12,1,1
"486","AT",2016-05-02,0.6991692,"0",54.5,12.5,2,0
"487","AT",2016-05-03,0.6956168,"0",60.8,16,3,0
"488","AT",2016-05-04,0.7154492,"0",51.8,11,4,0
"489","AT",2016-05-05,0.5640556,"1",63.5,17.5,5,0
"490","AT",2016-05-06,0.6038772,"0",70.7,21.5,6,0
"491","AT",2016-05-07,0.5510904,"0",71.6,22,7,0
"492","AT",2016-05-08,0.5081652,"0",69.8,21,1,1
"493","AT",2016-05-09,0.6500652,"0",71.6,22,2,0
"494","AT",2016-05-10,0.6777872,"0",65.3,18.5,3,0
"495","AT",2016-05-11,0.6829144,"0",67.1,19.5,4,0
"496","AT",2016-05-12,0.7056916,"0",59.9,15.5,5,0
"497","AT",2016-05-13,0.6886148,"0",58.1,14.5,6,0
"498","AT",2016-05-14,0.5781552,"0",62.6,17,7,0
"499","AT",2016-05-15,0.5248332,"0",55.4,13,1,1
"500","AT",2016-05-16,0.5301888,"0",53.6,12,2,0
"501","AT",2016-05-17,0.67127,"0",59,15,3,0
"502","AT",2016-05-18,0.6675584,"0",66.2,19,4,0
"503","AT",2016-05-19,0.6868532,"0",66.2,19,5,0
"504","AT",2016-05-20,0.6802632,"0",66.2,19,6,0
"505","AT",2016-05-21,0.563848,"0",73.4,23,7,0
"506","AT",2016-05-22,0.5075692,"0",80.6,27,1,1
"507","AT",2016-05-23,0.6670964,"0",73.4,23,2,0
"508","AT",2016-05-24,0.6938324,"0",57.2,14,3,0
"509","AT",2016-05-25,0.664654,"0",71.6,22,4,0
"510","AT",2016-05-26,0.5230756,"1",76.1,24.5,5,0
"511","AT",2016-05-27,0.5941408,"0",80.6,27,6,0
"512","AT",2016-05-28,0.5384224,"0",80.6,27,7,0
"513","AT",2016-05-29,0.502758,"0",77.9,25.5,1,1
"514","AT",2016-05-30,0.6577548,"0",68,20,2,0
"515","AT",2016-05-31,0.6781096,"1",67.1,19.5,3,0
"516","AT",2016-06-01,0.686422,"1",66.2,19,4,0
"517","AT",2016-06-02,0.6847508,"1",69.8,21,5,0
"518","AT",2016-06-03,0.6621152,"0",71.6,22,6,0
"519","AT",2016-06-04,0.5644148,"0",72.5,22.5,7,0
"520","AT",2016-06-05,0.517252,"0",68.9,20.5,1,1
"521","AT",2016-06-06,0.6540844,"0",77,25,2,0
"522","AT",2016-06-07,0.6589452,"0",76.1,24.5,3,0
"523","AT",2016-06-08,0.668912,"0",75.2,24,4,0
"524","AT",2016-06-09,0.6893612,"0",64.4,18,5,0
"525","AT",2016-06-10,0.6571808,"0",73.4,23,6,0
"526","AT",2016-06-11,0.5680016,"0",69.8,21,7,0
"527","AT",2016-06-12,0.518572,"0",69.8,21,1,1
"528","AT",2016-06-13,0.6608548,"0",71.6,22,2,0
"529","AT",2016-06-14,0.6705148,"0",71.6,22,3,0
"530","AT",2016-06-15,0.6792204,"0",71.6,22,4,0
"531","AT",2016-06-16,0.678908,"0",77.9,25.5,5,0
"532","AT",2016-06-17,0.6589524,"0",69.8,21,6,0
"533","AT",2016-06-18,0.556166,"0",72.5,22.5,7,0
"534","AT",2016-06-19,0.52251,"0",63.5,17.5,1,1
"535","AT",2016-06-20,0.6745068,"0",66.2,19,2,0
"536","AT",2016-06-21,0.6686984,"0",76.1,24.5,3,0
"537","AT",2016-06-22,0.6787836,"0",83.3,28.5,4,0
"538","AT",2016-06-23,0.6867708,"0",86.9,30.5,5,0
"539","AT",2016-06-24,0.6778944,"0",89.6,32,6,0
"540","AT",2016-06-25,0.5900568,"0",86.9,30.5,7,0
"541","AT",2016-06-26,0.5335156,"0",73.4,23,1,1
"542","AT",2016-06-27,0.6704516,"0",68,20,2,0
"543","AT",2016-06-28,0.662934,"0",77,25,3,0
"544","AT",2016-06-29,0.6756816,"0",82.4,28,4,0
"545","AT",2016-06-30,0.6911416,"0",79.7,26.5,5,0
"546","AT",2016-07-01,0.6674516,"0",82.4,28,6,0
"547","AT",2016-07-02,0.5812528,"0",82.4,28,7,0
"548","AT",2016-07-03,0.512922,"0",69.8,21,1,1
"549","AT",2016-07-04,0.6469324,"0",77,25,2,0
"550","AT",2016-07-05,0.6672896,"0",81.5,27.5,3,0
"551","AT",2016-07-06,0.6681212,"0",77,25,4,0
"552","AT",2016-07-07,0.6648776,"0",77,25,5,0
"553","AT",2016-07-08,0.65876,"0",82.4,28,6,0
"554","AT",2016-07-09,0.572832,"0",80.6,27,7,0
"555","AT",2016-07-10,0.5191592,"0",87.8,31,1,1
"556","AT",2016-07-11,0.6771428,"0",90.5,32.5,2,0
"557","AT",2016-07-12,0.7057268,"0",78.8,26,3,0
"558","AT",2016-07-13,0.687334,"0",67.1,19.5,4,0
"559","AT",2016-07-14,0.6691632,"0",61.7,16.5,5,0
"560","AT",2016-07-15,0.6506364,"0",63.5,17.5,6,0
"561","AT",2016-07-16,0.5642296,"0",64.4,18,7,0
"562","AT",2016-07-17,0.514024,"0",71.6,22,1,1
"563","AT",2016-07-18,0.6523264,"0",80.6,27,2,0
"564","AT",2016-07-19,0.6611324,"0",82.4,28,3,0
"565","AT",2016-07-20,0.6622032,"0",85.1,29.5,4,0
"566","AT",2016-07-21,0.6695676,"0",82.4,28,5,0
"567","AT",2016-07-22,0.6552256,"0",82.4,28,6,0
"568","AT",2016-07-23,0.5640556,"0",81.5,27.5,7,0
"569","AT",2016-07-24,0.51129,"0",82.4,28,1,1
"570","AT",2016-07-25,0.6490204,"0",77.9,25.5,2,0
"571","AT",2016-07-26,0.649564,"0",80.6,27,3,0
"572","AT",2016-07-27,0.65712,"0",80.6,27,4,0
"573","AT",2016-07-28,0.6489208,"0",76.1,24.5,5,0
"574","AT",2016-07-29,0.62904,"0",80.6,27,6,0
"575","AT",2016-07-30,0.5494996,"0",86,30,7,0
"576","AT",2016-07-31,0.508648,"0",80.6,27,1,1
"577","AT",2016-08-01,0.611066,"0",71.6,22,2,0
"578","AT",2016-08-02,0.6125432,"0",77,25,3,0
"579","AT",2016-08-03,0.6240656,"0",82.4,28,4,0
"580","AT",2016-08-04,0.6352924,"0",85.1,29.5,5,0
"581","AT",2016-08-05,0.6445904,"0",73.4,23,6,0
"582","AT",2016-08-06,0.5463944,"0",72.5,22.5,7,0
"583","AT",2016-08-07,0.495496,"0",77,25,1,1
"584","AT",2016-08-08,0.620846,"0",80.6,27,2,0
"585","AT",2016-08-09,0.6535208,"0",71.6,22,3,0
"586","AT",2016-08-10,0.6525548,"0",59,15,4,0
"587","AT",2016-08-11,0.6306796,"0",64.4,18,5,0
"588","AT",2016-08-12,0.6308424,"0",64.4,18,6,0
"589","AT",2016-08-13,0.5450372,"0",77,25,7,0
"590","AT",2016-08-14,0.4908128,"0",82.4,28,1,1
"591","AT",2016-08-15,0.5076884,"1",77,25,2,0
"592","AT",2016-08-16,0.6404784,"0",77.9,25.5,3,0
"593","AT",2016-08-17,0.6499764,"0",73.4,23,4,0
"594","AT",2016-08-18,0.6595296,"0",73.4,23,5,0
"595","AT",2016-08-19,0.6528216,"0",77,25,6,0
"596","AT",2016-08-20,0.5659844,"0",80.6,27,7,0
"597","AT",2016-08-21,0.529416,"0",68,20,1,1
"598","AT",2016-08-22,0.6550096,"0",68.9,20.5,2,0
"599","AT",2016-08-23,0.6571032,"0",77,25,3,0
"600","AT",2016-08-24,0.671062,"0",79.7,26.5,4,0
"601","AT",2016-08-25,0.6758108,"0",79.7,26.5,5,0
"602","AT",2016-08-26,0.6641696,"0",82.4,28,6,0
"603","AT",2016-08-27,0.566384,"0",86,30,7,0
"604","AT",2016-08-28,0.5216028,"0",86,30,1,1
"605","AT",2016-08-29,0.6847988,"0",75.2,24,2,0
"606","AT",2016-08-30,0.6811288,"0",77,25,3,0
"607","AT",2016-08-31,0.6767052,"0",78.8,26,4,0
"608","AT",2016-09-01,0.685544,"0",78.8,26,5,0
"609","AT",2016-09-02,0.6761928,"0",78.8,26,6,0
"610","AT",2016-09-03,0.5745444,"0",80.6,27,7,0
"611","AT",2016-09-04,0.5318736,"0",80.6,27,1,1
"612","AT",2016-09-05,0.6759924,"0",68,20,2,0
"613","AT",2016-09-06,0.7019644,"0",61.7,16.5,3,0
"614","AT",2016-09-07,0.684958,"0",75.2,24,4,0
"615","AT",2016-09-08,0.6893056,"0",80.6,27,5,0
"616","AT",2016-09-09,0.6743428,"0",80.6,27,6,0
"617","AT",2016-09-10,0.5766972,"0",80.6,27,7,0
"618","AT",2016-09-11,0.525638,"0",79.7,26.5,1,1
"619","AT",2016-09-12,0.6813312,"0",82.4,28,2,0
"620","AT",2016-09-13,0.6902428,"0",82.4,28,3,0
"621","AT",2016-09-14,0.6960652,"0",80.6,27,4,0
"622","AT",2016-09-15,0.700302,"0",79.7,26.5,5,0
"623","AT",2016-09-16,0.6867724,"0",73.4,23,6,0
"624","AT",2016-09-17,0.5922192,"0",64.4,18,7,0
"625","AT",2016-09-18,0.5350768,"0",66.2,19,1,1
"626","AT",2016-09-19,0.687544,"0",62.6,17,2,0
"627","AT",2016-09-20,0.6958732,"0",62.6,17,3,0
"628","AT",2016-09-21,0.694438,"0",63.5,17.5,4,0
"629","AT",2016-09-22,0.691104,"0",65.3,18.5,5,0
"630","AT",2016-09-23,0.674618,"0",68,20,6,0
"631","AT",2016-09-24,0.5705912,"0",71.6,22,7,0
"632","AT",2016-09-25,0.5240068,"0",71.6,22,1,1
"633","AT",2016-09-26,0.6691736,"0",69.8,21,2,0
"634","AT",2016-09-27,0.688488,"0",69.8,21,3,0
"635","AT",2016-09-28,0.6927268,"0",71.6,22,4,0
"636","AT",2016-09-29,0.6962088,"0",75.2,24,5,0
"637","AT",2016-09-30,0.6710052,"0",75.2,24,6,0
"638","AT",2016-10-01,0.5794612,"0",73.4,23,7,0
"639","AT",2016-10-02,0.555982,"0",59.9,15.5,1,1
"640","AT",2016-10-03,0.6901244,"0",59,15,2,0
"641","AT",2016-10-04,0.7243976,"0",53.6,12,3,0
"642","AT",2016-10-05,0.724458,"0",51.8,11,4,0
"643","AT",2016-10-06,0.737544,"0",50,10,5,0
"644","AT",2016-10-07,0.7220948,"0",50,10,6,0
"645","AT",2016-10-08,0.6292688,"0",50.9,10.5,7,0
"646","AT",2016-10-09,0.5727632,"0",53.6,12,1,1
"647","AT",2016-10-10,0.7340924,"0",50,10,2,0
"648","AT",2016-10-11,0.7515496,"0",48.2,9,3,0
"649","AT",2016-10-12,0.761474,"0",49.1,9.5,4,0
"650","AT",2016-10-13,0.7533736,"0",51.8,11,5,0
"651","AT",2016-10-14,0.7279732,"0",58.1,14.5,6,0
"652","AT",2016-10-15,0.6180564,"0",60.8,16,7,0
"653","AT",2016-10-16,0.5558264,"0",65.3,18.5,1,1
"654","AT",2016-10-17,0.7316312,"0",58.1,14.5,2,0
"655","AT",2016-10-18,0.7485308,"0",54.5,12.5,3,0
"656","AT",2016-10-19,0.7537412,"0",51.8,11,4,0
"657","AT",2016-10-20,0.7555824,"0",48.2,9,5,0
"658","AT",2016-10-21,0.742888,"0",48.2,9,6,0
"659","AT",2016-10-22,0.6259596,"0",53.6,12,7,0
"660","AT",2016-10-23,0.580168,"0",54.5,12.5,1,1
"661","AT",2016-10-24,0.723444,"0",62.6,17,2,0
"662","AT",2016-10-25,0.7330268,"0",63.5,17.5,3,0
"663","AT",2016-10-26,0.6064076,"0",57.2,14,4,0
"664","AT",2016-10-27,0.7199596,"0",54.5,12.5,5,0
"665","AT",2016-10-28,0.7152104,"0",56.3,13.5,6,0
"666","AT",2016-10-29,0.6227232,"0",55.4,13,7,0
"667","AT",2016-10-30,0.5918732,"0",52.7,11.5,1,1
"668","AT",2016-10-31,0.6693512,"0",54.5,12.5,2,0
"669","AT",2016-11-01,0.5840764,"1",57.2,14,3,0
"670","AT",2016-11-02,0.7376856,"0",53.6,12,4,0
"671","AT",2016-11-03,0.7642868,"0",48.2,9,5,0
"672","AT",2016-11-04,0.758404,"0",48.2,9,6,0
"673","AT",2016-11-05,0.6614308,"0",46.4,8,7,0
"674","AT",2016-11-06,0.6284708,"0",46.4,8,1,1
"675","AT",2016-11-07,0.79927,"0",41,5,2,0
"676","AT",2016-11-08,0.8258036,"0",39.2,4,3,0
"677","AT",2016-11-09,0.8296676,"0",41,5,4,0
"678","AT",2016-11-10,0.8147612,"0",44.6,7,5,0
"679","AT",2016-11-11,0.8042228,"0",41,5,6,0
"680","AT",2016-11-12,0.7216664,"0",39.2,4,7,0
"681","AT",2016-11-13,0.6774204,"0",37.4,3,1,1
"682","AT",2016-11-14,0.8232684,"0",37.4,3,2,0
"683","AT",2016-11-15,0.8243592,"0",37.4,3,3,0
"684","AT",2016-11-16,0.8081192,"0",41,5,4,0
"685","AT",2016-11-17,0.7981564,"0",46.4,8,5,0
"686","AT",2016-11-18,0.7730004,"0",50,10,6,0
"687","AT",2016-11-19,0.6838028,"0",48.2,9,7,0
"688","AT",2016-11-20,0.6251788,"0",48.2,9,1,1
"689","AT",2016-11-21,0.7588964,"0",59,15,2,0
"690","AT",2016-11-22,0.7708856,"0",60.8,16,3,0
"691","AT",2016-11-23,0.780812,"0",50,10,4,0
"692","AT",2016-11-24,0.7810276,"0",46.4,8,5,0
"693","AT",2016-11-25,0.77165,"0",44.6,7,6,0
"694","AT",2016-11-26,0.6699056,"0",46.4,8,7,0
"695","AT",2016-11-27,0.6254284,"0",46.4,8,1,1
"696","AT",2016-11-28,0.8272616,"0",39.2,4,2,0
"697","AT",2016-11-29,0.8584708,"0",35.6,2,3,0
"698","AT",2016-11-30,0.8430516,"0",37.4,3,4,0
"699","AT",2016-12-01,0.8264492,"0",41,5,5,0
"700","AT",2016-12-02,0.810612,"0",44.6,7,6,0
"701","AT",2016-12-03,0.7203612,"0",39.2,4,7,0
"702","AT",2016-12-04,0.682884,"0",33.8,1,1,1
"703","AT",2016-12-05,0.8407256,"0",35.6,2,2,0
"704","AT",2016-12-06,0.84605,"0",37.4,3,3,0
"705","AT",2016-12-07,0.8427896,"0",39.2,4,4,0
"706","AT",2016-12-08,0.7138552,"0",39.2,4,5,0
"707","AT",2016-12-09,0.7578616,"0",46.4,8,6,0
"708","AT",2016-12-10,0.6890616,"0",48.2,9,7,0
"709","AT",2016-12-11,0.6545828,"0",50,10,1,1
"710","AT",2016-12-12,0.8136856,"0",44.6,7,2,0
"711","AT",2016-12-13,0.836908,"0",41,5,3,0
"712","AT",2016-12-14,0.823918,"0",42.8,6,4,0
"713","AT",2016-12-15,0.8320828,"0",41,5,5,0
"714","AT",2016-12-16,0.8352932,"0",37.4,3,6,0
"715","AT",2016-12-17,0.7399744,"0",35.6,2,7,0
"716","AT",2016-12-18,0.6850608,"0",35.6,2,1,1
"717","AT",2016-12-19,0.8388836,"0",35.6,2,2,0
"718","AT",2016-12-20,0.8563184,"0",30.2,-1,3,0
"719","AT",2016-12-21,0.8395012,"0",28.4,-2,4,0
"720","AT",2016-12-22,0.8248296,"0",26.6,-3,5,0
"721","AT",2016-12-23,0.7675344,"0",32,0,6,0
"722","AT",2016-12-24,0.6557144,"0",35.6,2,7,0
"723","AT",2016-12-25,0.6150696,"1",44.6,7,1,1
"724","AT",2016-12-26,0.6137788,"1",50,10,2,0
"725","AT",2016-12-27,0.6984808,"0",42.8,6,3,0
"726","AT",2016-12-28,0.7071392,"0",41,5,4,0
"727","AT",2016-12-29,0.726822,"0",35.6,2,5,0
"728","AT",2016-12-30,0.7251344,"0",35.6,2,6,0
"729","AT",2016-12-31,0.6673548,"0",35.6,2,7,0
"730","AT",2017-01-01,0.639958,"1",34.7,1.5,1,1
"731","AT",2017-01-02,0.7673852,"0",35.6,2,2,0
"732","AT",2017-01-03,0.7922832,"0",37.4,3,3,0
"733","AT",2017-01-04,0.8045964,"0",40.1,4.5,4,0
"734","AT",2017-01-05,0.7989216,"0",32.9,0.5,5,0
"735","AT",2017-01-06,0.7355104,"1",22.1,-5.5,6,0
"736","AT",2017-01-07,0.7572996,"0",21.2,-6,7,0
"737","AT",2017-01-08,0.7173036,"0",26.6,-3,1,1
"738","AT",2017-01-09,0.8479452,"0",30.2,-1,2,0
"739","AT",2017-01-10,0.878388,"0",25.7,-3.5,3,0
"740","AT",2017-01-11,0.887722,"0",24.8,-4,4,0
"741","AT",2017-01-12,0.85778,"0",38.3,3.5,5,0
"742","AT",2017-01-13,0.8560152,"0",40.1,4.5,6,0
"743","AT",2017-01-14,0.7591936,"0",34.7,1.5,7,0
"744","AT",2017-01-15,0.7020388,"0",32.9,0.5,1,1
"745","AT",2017-01-16,0.8520496,"0",27.5,-2.5,2,0
"746","AT",2017-01-17,0.8777084,"0",28.4,-2,3,0
"747","AT",2017-01-18,0.8827628,"0",27.5,-2.5,4,0
"748","AT",2017-01-19,0.8850972,"0",26.6,-3,5,0
"749","AT",2017-01-20,0.8758696,"0",26.6,-3,6,0
"750","AT",2017-01-21,0.78739,"0",24.8,-4,7,0
"751","AT",2017-01-22,0.728694,"0",31.1,-0.5,1,1
"752","AT",2017-01-23,0.8694572,"0",24.8,-4,2,0
"753","AT",2017-01-24,0.8938856,"0",22.1,-5.5,3,0
"754","AT",2017-01-25,0.8880972,"0",25.7,-3.5,4,0
"755","AT",2017-01-26,0.8833892,"0",30.2,-1,5,0
"756","AT",2017-01-27,0.8674916,"0",29.3,-1.5,6,0
"757","AT",2017-01-28,0.7766144,"0",26.6,-3,7,0
"758","AT",2017-01-29,0.7315532,"0",26.6,-3,1,1
"759","AT",2017-01-30,0.8836408,"0",25.7,-3.5,2,0
"760","AT",2017-01-31,0.8847672,"0",32,0,3,0
"761","AT",2017-02-01,0.8732592,"0",33.8,1,4,0
"762","AT",2017-02-02,0.8626704,"0",36.5,2.5,5,0
"763","AT",2017-02-03,0.8327744,"0",43.7,6.5,6,0
"764","AT",2017-02-04,0.7205204,"0",47.3,8.5,7,0
"765","AT",2017-02-05,0.6602324,"0",47.3,8.5,1,1
"766","AT",2017-02-06,0.8269028,"0",36.5,2.5,2,0
"767","AT",2017-02-07,0.8202512,"0",37.4,3,3,0
"768","AT",2017-02-08,0.8379832,"0",34.7,1.5,4,0
"769","AT",2017-02-09,0.8476016,"0",32,0,5,0
"770","AT",2017-02-10,0.8319604,"0",33.8,1,6,0
"771","AT",2017-02-11,0.7360968,"0",38.3,3.5,7,0
"772","AT",2017-02-12,0.6897328,"0",37.4,3,1,1
"773","AT",2017-02-13,0.817588,"0",37.4,3,2,0
"774","AT",2017-02-14,0.82226,"0",42.8,6,3,0
"775","AT",2017-02-15,0.8164412,"0",49.1,9.5,4,0
"776","AT",2017-02-16,0.8122216,"0",50,10,5,0
"777","AT",2017-02-17,0.8189544,"0",41,5,6,0
"778","AT",2017-02-18,0.7146732,"0",42.8,6,7,0
"779","AT",2017-02-19,0.661718,"0",46.4,8,1,1
"780","AT",2017-02-20,0.7969536,"0",48.2,9,2,0
"781","AT",2017-02-21,0.803782,"0",50.9,10.5,3,0
"782","AT",2017-02-22,0.7950812,"0",58.1,14.5,4,0
"783","AT",2017-02-23,0.775748,"0",61.7,16.5,5,0
"784","AT",2017-02-24,0.784724,"0",52.7,11.5,6,0
"785","AT",2017-02-25,0.6815848,"0",48.2,9,7,0
"786","AT",2017-02-26,0.6490092,"0",49.1,9.5,1,1
"787","AT",2017-02-27,0.7727376,"0",55.4,13,2,0
"788","AT",2017-02-28,0.7879372,"0",50.9,10.5,3,0
"789","AT",2017-03-01,0.789876,"0",50,10,4,0
"790","AT",2017-03-02,0.7925624,"0",54.5,12.5,5,0
"791","AT",2017-03-03,0.7637828,"0",56.3,13.5,6,0
"792","AT",2017-03-04,0.6464768,"0",62.6,17,7,0
"793","AT",2017-03-05,0.610042,"0",52.7,11.5,1,1
"794","AT",2017-03-06,0.760204,"0",50.9,10.5,2,0
"795","AT",2017-03-07,0.7841136,"0",48.2,9,3,0
"796","AT",2017-03-08,0.776166,"0",50,10,4,0
"797","AT",2017-03-09,0.778452,"0",52.7,11.5,5,0
"798","AT",2017-03-10,0.7710204,"0",48.2,9,6,0
"799","AT",2017-03-11,0.6593416,"0",51.8,11,7,0
"800","AT",2017-03-12,0.612294,"0",48.2,9,1,1
"801","AT",2017-03-13,0.7514136,"0",52.7,11.5,2,0
"802","AT",2017-03-14,0.7682496,"0",55.4,13,3,0
"803","AT",2017-03-15,0.7620228,"0",57.2,14,4,0
"804","AT",2017-03-16,0.7433856,"0",61.7,16.5,5,0
"805","AT",2017-03-17,0.7246064,"0",66.2,19,6,0
"806","AT",2017-03-18,0.658456,"0",53.6,12,7,0
"807","AT",2017-03-19,0.5986636,"0",59,15,1,1
"808","AT",2017-03-20,0.715302,"0",64.4,18,2,0
"809","AT",2017-03-21,0.7222968,"0",62.6,17,3,0
"810","AT",2017-03-22,0.745208,"0",53.6,12,4,0
"811","AT",2017-03-23,0.7371324,"0",63.5,17.5,5,0
"812","AT",2017-03-24,0.7307212,"0",59,15,6,0
"813","AT",2017-03-25,0.6190952,"0",57.2,14,7,0
"814","AT",2017-03-26,0.5498344,"0",53.6,12,1,1
"815","AT",2017-03-27,0.7076604,"0",59,15,2,0
"816","AT",2017-03-28,0.7163228,"0",68,20,3,0
"817","AT",2017-03-29,0.714592,"0",68.9,20.5,4,0
"818","AT",2017-03-30,0.713812,"0",68,20,5,0
"819","AT",2017-03-31,0.6843348,"0",71.6,22,6,0
"820","AT",2017-04-01,0.591846,"0",73.4,23,7,0
"821","AT",2017-04-02,0.5366688,"0",70.7,21.5,1,1
"822","AT",2017-04-03,0.6854492,"0",68,20,2,0
"823","AT",2017-04-04,0.70997,"0",59,15,3,0
"824","AT",2017-04-05,0.7206936,"0",57.2,14,4,0
"825","AT",2017-04-06,0.7331812,"0",51.8,11,5,0
"826","AT",2017-04-07,0.7221716,"0",53.6,12,6,0
"827","AT",2017-04-08,0.6045188,"0",62.6,17,7,0
"828","AT",2017-04-09,0.5425616,"0",67.1,19.5,1,1
"829","AT",2017-04-10,0.6770692,"0",73.4,23,2,0
"830","AT",2017-04-11,0.7028912,"0",59,15,3,0
"831","AT",2017-04-12,0.7057204,"0",62.6,17,4,0
"832","AT",2017-04-13,0.7178164,"0",59,15,5,0
"833","AT",2017-04-14,0.6787404,"1",61.7,16.5,6,0
"834","AT",2017-04-15,0.5856216,"0",60.8,16,7,0
"835","AT",2017-04-16,0.5339588,"1",52.7,11.5,1,1
"836","AT",2017-04-17,0.5518728,"1",52.7,11.5,2,0
"837","AT",2017-04-18,0.7115872,"0",46.4,8,3,0
"838","AT",2017-04-19,0.759438,"0",38.3,3.5,4,0
"839","AT",2017-04-20,0.7528748,"0",41,5,5,0
"840","AT",2017-04-21,0.7232484,"0",52.7,11.5,6,0
"841","AT",2017-04-22,0.6287348,"0",58.1,14.5,7,0
"842","AT",2017-04-23,0.5622092,"0",50.9,10.5,1,1
"843","AT",2017-04-24,0.6880308,"0",62.6,17,2,0
"844","AT",2017-04-25,0.6903956,"0",65.3,18.5,3,0
"845","AT",2017-04-26,0.7120768,"0",60.8,16,4,0
"846","AT",2017-04-27,0.7368112,"0",46.4,8,5,0
"847","AT",2017-04-28,0.734166,"0",42.8,6,6,0
"848","AT",2017-04-29,0.6021924,"0",53.6,12,7,0
"849","AT",2017-04-30,0.5323224,"0",61.7,16.5,1,1
"850","AT",2017-05-01,0.5425812,"1",62.6,17,2,0
"851","AT",2017-05-02,0.6776988,"0",62.6,17,3,0
"852","AT",2017-05-03,0.7033772,"0",60.8,16,4,0
"853","AT",2017-05-04,0.6963836,"0",61.7,16.5,5,0
"854","AT",2017-05-05,0.6925852,"0",59,15,6,0
"855","AT",2017-05-06,0.5763232,"0",69.8,21,7,0
"856","AT",2017-05-07,0.5385364,"0",63.5,17.5,1,1
"857","AT",2017-05-08,0.6852684,"0",62.6,17,2,0
"858","AT",2017-05-09,0.7049224,"0",54.5,12.5,3,0
"859","AT",2017-05-10,0.6829224,"0",61.7,16.5,4,0
"860","AT",2017-05-11,0.6762812,"0",71.6,22,5,0
"861","AT",2017-05-12,0.6689732,"0",71.6,22,6,0
"862","AT",2017-05-13,0.5734496,"0",70.7,21.5,7,0
"863","AT",2017-05-14,0.5156756,"0",72.5,22.5,1,1
"864","AT",2017-05-15,0.6689224,"0",68,20,2,0
"865","AT",2017-05-16,0.672618,"0",73.4,23,3,0
