SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
21-JAN-2020,32,41011,40030,42614,40641,37694,779,6465,643,13080,0,12,12,1761,141,-455,-536,138,1733,136,-453,-530
21-JAN-2020,33,41741,40908,43345,41520,38345,766,6465,105,13080,0,13,12,1998,2,-455,-536,23,1968,-1,-453,-530
21-JAN-2020,34,43097,42222,44693,42823,39482,753,6465,3,13080,27,6,1,2007,0,-455,-535,19,1970,-1,-453,-530
21-JAN-2020,35,43793,42780,45393,43389,40027,747,6465,0,13080,72,9,5,2007,143,-455,-536,55,1970,148,-453,-530
21-JAN-2020,36,43735,42600,45334,43209,39986,741,6465,0,13080,72,9,5,2005,153,-455,-535,57,1964,152,-453,-530
21-JAN-2020,37,43655,42633,45254,43240,39949,734,6465,0,13080,72,9,5,1620,186,-455,-535,2,1582,187,-453,-530
21-JAN-2020,38,43538,42584,45137,43190,39875,727,6465,0,13080,51,9,1,1606,188,-455,-535,1,1583,187,-453,-530
21-JAN-2020,39,43834,42457,45431,43063,40320,722,6465,0,13080,0,6,1,1990,206,-455,-536,308,1964,206,-453,-530
21-JAN-2020,40,42819,41393,44422,42001,39378,717,6465,0,13080,0,12,7,1995,207,-455,-536,319,1948,206,-453,-530
21-JAN-2020,41,41602,40514,43205,41132,38220,712,6465,0,13080,0,12,12,1316,302,-455,-536,36,1278,305,-453,-531
21-JAN-2020,42,40393,39362,41996,39981,37191,707,6465,0,13080,0,13,12,1269,306,-455,-535,25,1236,305,-453,-530
21-JAN-2020,43,38579,37350,40180,37963,35558,707,6465,0,13080,0,10,12,612,197,-455,-536,143,586,193,-453,-530
21-JAN-2020,44,36186,34991,37745,35601,33411,707,6465,0,13080,0,6,10,571,191,-419,-534,147,553,185,-413,-529
21-JAN-2020,45,33965,32891,35450,33599,31386,710,6465,0,13080,0,7,9,28,-95,-331,-452,5,15,-103,-330,-444
21-JAN-2020,46,32078,30849,33669,31561,29666,713,6465,0,13080,0,15,16,0,-104,-427,-445,0,-1,-102,-428,-443
21-JAN-2020,47,29904,28708,31954,29819,27663,719,6465,0,13080,0,489,511,-1,572,-455,-505,0,-1,600,-453,-504
21-JAN-2020,48,28577,27564,30751,28750,26448,724,6465,0,13080,0,584,586,18,683,-455,-535,0,29,686,-453,-530
22-JAN-2020,1,28300,27409,30526,28595,26206,727,6465,0,13080,0,583,585,805,986,-455,-535,-53,808,995,-453,-530
22-JAN-2020,2,28724,27799,30957,28987,26635,729,6465,0,13080,0,587,588,869,1000,-455,-536,-55,866,999,-453,-530
22-JAN-2020,3,28448,27368,31117,29065,26369,730,6465,0,13080,0,1079,1097,1641,861,-455,-535,35,1629,858,-453,-530
22-JAN-2020,4,27844,26733,30586,28487,25785,730,6465,0,13080,0,1152,1154,1688,855,-455,-535,37,1661,859,-453,-530
22-JAN-2020,5,27444,26305,30185,28056,25405,735,6465,0,13080,0,1150,1152,1965,994,-455,-536,91,1938,999,-453,-530
22-JAN-2020,6,27275,26148,30012,27897,25222,740,6465,0,13080,0,1147,1149,1976,1000,-455,-535,93,1941,999,-453,-530
22-JAN-2020,7,26930,25800,29656,27663,24851,766,6465,0,13080,0,1136,1262,1976,883,-455,-535,68,1941,880,-453,-530
22-JAN-2020,8,26592,25405,29321,27272,24512,792,6465,0,13080,0,1138,1266,1913,878,-455,-536,67,1854,877,-453,-530
22-JAN-2020,9,26328,25235,29053,27202,24285,794,6465,0,13080,0,1129,1368,641,633,-414,-535,-47,601,624,-412,-530
22-JAN-2020,10,26585,25514,29286,27435,24518,795,6465,0,13080,0,1106,1339,364,581,-454,-489,-52,320,559,-453,-480
22-JAN-2020,11,27428,26365,30679,29022,25285,789,6465,0,13080,0,398,385,-1445,3,-412,-344,-52,-1464,-1,-406,-337
22-JAN-2020,12,28577,27819,31836,30399,26334,783,6465,0,13080,0,407,415,-1690,0,-267,-242,-53,-1662,-1,-258,-235
22-JAN-2020,13,31630,31442,34543,33702,29112,756,6465,0,13080,0,59,42,-1635,0,-128,-90,-401,-1605,-1,-124,-85
22-JAN-2020,14,34470,34279,37275,36535,31742,729,6465,0,13080,0,11,12,-1531,0,-201,-48,-414,-1474,-1,-206,-54
22-JAN-2020,15,38397,37662,40206,38801,35309,730,6465,0,13080,0,12,10,-4,-478,-337,-195,-183,31,-500,-340,-201
22-JAN-2020,16,39673,38912,41782,40052,36409,731,6465,0,13080,77,11,11,269,-550,-448,-309,-191,295,-546,-448,-312
22-JAN-2020,17,40068,40057,42783,40838,36739,736,6465,2,13080,148,12,10,1335,-215,-454,-459,-975,1322,-206,-453,-462
22-JAN-2020,18,40412,40436,43205,41217,37143,741,6465,43,13080,27,10,11,1465,-199,-455,-536,-993,1458,-202,-453,-530
22-JAN-2020,19,41279,40557,43364,41571,38000,767,6465,179,13080,0,10,1,2006,-423,-455,-536,-61,1970,-433,-453,-530
22-JAN-2020,20,41617,40849,43659,41880,38354,792,6465,371,13080,0,18,19,2007,-434,-455,-535,0,1970,-436,-453,-530
22-JAN-2020,21,41272,40502,43433,41655,37963,788,6465,672,13080,0,20,18,2007,-551,-455,-535,0,1970,-555,-453,-530
22-JAN-2020,22,41106,40392,43271,41539,37751,784,6465,972,13080,0,18,12,2007,-556,-455,-536,0,1970,-556,-453,-530
22-JAN-2020,23,40847,40163,43107,41311,37425,777,6465,1160,13080,0,15,12,2007,-557,-455,-535,-98,1970,-557,-453,-530
22-JAN-2020,24,40726,39786,42989,40937,37273,770,6465,1300,13080,0,15,13,2008,-557,-455,-536,-100,1970,-556,-453,-530
22-JAN-2020,25,40813,39371,42830,40365,37348,746,6465,1250,13080,0,19,13,2006,-407,-455,-536,297,1970,-403,-453,-530
22-JAN-2020,26,40705,39224,42711,40220,37220,722,6465,1190,13080,0,16,20,2006,-400,-455,-535,323,1969,-401,-453,-530
22-JAN-2020,27,40717,38604,42701,39576,37233,706,6465,1120,13080,0,12,14,1869,-382,-455,-535,965,1833,-382,-453,-530
22-JAN-2020,28,40852,38835,42838,39815,37389,690,6465,816,13080,0,14,16,1864,-381,-455,-536,983,1833,-383,-453,-530
22-JAN-2020,29,40837,39635,42977,40788,37416,671,6465,783,13080,0,14,14,1866,-550,-440,-536,216,1833,-556,-438,-530
22-JAN-2020,30,40697,39482,42822,40632,37278,651,6465,553,13080,0,16,14,1866,-527,-446,-536,172,1832,-506,-444,-530
22-JAN-2020,31,40483,39222,42088,39838,37036,654,6465,315,13080,0,14,16,1729,94,-455,-536,195,1694,100,-453,-530
22-JAN-2020,32,41282,39812,42851,40425,37774,657,6465,121,13080,0,11,8,1724,102,-423,-535,197,1697,99,-421,-530
22-JAN-2020,33,42167,40550,43769,41164,38537,663,6465,10,13080,0,11,7,1995,2,-455,-536,555,1968,-1,-453,-530
22-JAN-2020,34,42913,41278,44514,41893,39099,668,6465,0,13080,0,10,7,2006,0,-455,-536,568,1971,-1,-453,-530
22-JAN-2020,35,44030,42613,45625,43217,40104,668,6465,0,13080,0,5,2,2006,144,-455,-535,162,1970,149,-453,-530
22-JAN-2020,36,44113,42559,45711,43169,40218,667,6465,0,13080,0,8,10,2006,153,-455,-535,146,1970,147,-453,-530
22-JAN-2020,37,43946,42611,45577,43222,40097,663,6465,0,13080,0,9,10,2007,2,-455,-535,-32,1970,-1,-453,-530
22-JAN-2020,38,43561,42150,45174,42763,39745,659,6465,0,13080,0,14,13,2007,0,-455,-536,-8,1970,-1,-453,-530
22-JAN-2020,39,43386,41127,45001,41756,39679,670,6465,0,13080,0,24,29,2005,485,-455,-536,952,1970,505,-453,-530
22-JAN-2020,40,42783,40578,44384,41199,39148,680,6465,0,13080,0,17,21,2003,560,-449,-535,1004,1965,555,-446,-530
22-JAN-2020,41,41351,39820,42874,40440,37790,693,6465,0,13080,0,14,12,1660,238,-373,-536,247,1622,227,-371,-530
22-JAN-2020,42,40099,38541,41694,39159,36700,705,6465,0,13080,0,13,17,1599,223,-447,-535,203,1550,221,-448,-530
22-JAN-2020,43,37987,36369,39588,36981,34759,724,6465,0,13080,0,10,9,463,146,-455,-536,197,429,143,-454,-530
22-JAN-2020,44,35821,34272,37387,34881,32806,743,6465,0,13080,0,9,9,295,146,-422,-535,197,264,152,-415,-530
22-JAN-2020,45,33647,32173,36134,33978,30793,772,6465,0,13080,0,12,12,-1071,623,-310,-494,197,-1085,635,-308,-489
22-JAN-2020,46,31786,30233,34567,32042,28999,800,6465,0,13080,0,32,50,-1203,649,-412,-534,196,-1184,648,-415,-530
22-JAN-2020,47,29754,28521,32973,30954,27152,803,6465,0,13080,0,400,720,-1122,701,-455,-536,-106,-1103,701,-454,-530
22-JAN-2020,48,28544,27451,32109,30291,26084,806,6465,0,13080,0,738,1123,-1119,703,-455,-535,-118,-1103,703,-454,-530
23-JAN-2020,1,28197,27098,32147,30361,25826,812,6465,0,13080,0,1168,1545,-1107,834,-455,-535,-85,-1090,840,-454,-530
